word,log_freq,entropy,entropy_targeted,rounds,rounds_targeted
knots,3.63,4.9292398922187335,4.445465638714801,3.0,
knoud,0.0,4.216803353487282,4.062828544068053,4.0,
knout,1.12,4.344552312926553,4.417623599877781,4.0,
knowd,0.0,3.8276911294171407,3.7000165435878944,4.0,
knowe,1.68,4.3175082888170975,4.286536754470968,4.0,
known,5.39,3.22511395674748,3.1528791146502537,4.0,3.0
knows,5.07,4.3889620396925775,3.836230241735377,5.0,
knubs,0.0,4.281066773862028,3.711169048177907,4.0,
knule,0.0,4.582800912768524,4.690640331965951,4.0,
knurl,1.21,4.256614991464345,4.415446243490931,4.0,
knurr,0.0,3.637859643868386,3.784579037011253,4.0,
knurs,0.0,4.750070852220286,4.301406457454161,4.0,
knuts,1.06,4.657597980851172,4.208597140107137,4.0,
koala,3.04,4.437388378689064,4.162706480101109,5.0,4.0
koans,1.62,5.3297406684285935,4.718393231432108,4.0,
koaps,0.0,5.122935022406219,4.4316162665014165,4.0,
koban,1.39,4.518409368137935,4.3140280229605885,4.0,
kobos,0.0,4.09226224437294,3.380979575386,5.0,
koels,0.0,5.3455506976678455,4.788354324216716,4.0,
koffs,0.0,3.667231084401267,3.063241229294688,4.0,
kofta,1.68,4.3513912073636405,4.1960489386293975,4.0,
kogal,0.0,4.5354783489975965,4.448143018629322,5.0,
kohas,0.0,4.998263345576673,4.331139700476598,5.0,
kohen,1.79,4.642414760155059,4.523421222890392,5.0,
kohls,2.25,4.734602898548284,4.218784069920386,6.0,
koine,1.9,5.061118638248699,4.950057633252386,4.0,
koiwi,0.0,3.457641457460131,3.2156963993051604,4.0,
kojis,0.0,4.38544043984439,3.628701983924795,5.0,
kokam,0.0,3.798139713578919,3.4367893457020715,4.0,
kokas,0.0,4.490247600912707,3.7233152356722687,5.0,
koker,1.59,4.251139524545401,4.068115600038194,5.0,
kokra,0.0,4.133873477004504,3.871581071042633,5.0,
kokum,1.13,3.377028235266782,3.0917208812636128,5.0,
kolas,1.1,5.3668784167441705,4.688052796480862,4.0,
kolos,1.21,4.465910528876964,3.8196779394978457,4.0,
kombi,1.88,4.047734844765508,3.6443205475250298,4.0,
kombu,1.73,3.831704209354759,3.4978890992988165,5.0,
konbu,1.03,4.062435202041963,3.831630249803725,5.0,
kondo,2.61,3.812581674900576,3.5441243697473923,5.0,
konks,0.0,4.2185307920027375,3.550277020445856,5.0,
kooks,2.34,3.6137895441612673,2.918906679751468,4.0,
kooky,2.58,2.997782076082496,2.7380213913989224,5.0,
koori,1.57,4.144568054912678,3.9333229217150114,3.0,
kopek,1.41,3.9544379230084337,3.713771757741936,4.0,
kophs,0.0,4.515163338971632,3.889915504662077,4.0,
kopje,1.52,3.992653931178893,3.78558817535002,5.0,
koppa,1.08,3.8173622432484713,3.459530747047353,4.0,
korai,1.07,5.058669869728632,4.727386611744747,4.0,
koran,3.23,5.039006522466416,4.87738248031009,3.0,
koras,0.0,5.515639294520399,4.842341782884741,3.0,
korat,1.51,5.094301948178828,5.071719650010359,3.0,
kores,1.29,5.632646305537383,4.972688808607749,4.0,
koris,1.23,5.331085024262539,4.681753775964648,4.0,
korma,1.91,4.805740179786075,4.459578865169471,4.0,
koros,1.21,4.612296384232938,3.9624328935923887,4.0,
korun,0.0,4.627983929428478,4.531004480887012,4.0,
korus,1.13,5.105554571814763,4.477519015974582,4.0,
koses,0.0,4.869650231484789,4.053397247512931,5.0,
kotch,1.39,4.028472394370986,4.173382593869546,4.0,
kotos,0.0,4.424489382132544,3.826114567230219,5.0,
kotow,0.0,3.452572187435811,3.372617691158008,5.0,
koura,1.22,4.840676089900612,4.6207366594086166,5.0,
kraal,1.93,4.366758069318751,4.32773253153879,4.0,
krabs,2.45,4.938753180073963,4.431856879585824,4.0,
kraft,3.38,4.362705765011644,4.606610323779968,4.0,
krais,0.0,5.404737406699963,4.878226117438507,4.0,
krait,1.85,4.982189418953752,5.127569765409272,4.0,
krang,1.93,4.452025079381194,4.515327750432991,5.0,
krans,1.38,5.260556088303514,4.825145972016066,5.0,
kranz,2.18,4.113170358509878,4.085689118845386,5.0,
kraut,2.38,4.736179367712143,4.913331693906489,4.0,
krays,1.93,4.991052449149747,4.550529327669583,5.0,
kreef,0.0,3.9824690956092232,4.058524128503704,5.0,
kreen,0.0,4.459797335527385,4.49919295069276,5.0,
kreep,1.32,4.234376354691423,4.263741175721617,4.0,
kreng,0.0,4.403689963459498,4.46983834988837,4.0,
krewe,1.92,3.937647171931937,4.0401189807569855,5.0,
krill,2.63,3.920226215909013,4.091848334353659,5.0,4.0
kriol,1.15,4.742356633976332,4.834167516551282,4.0,
krona,2.22,4.913823507966202,4.812628760267903,4.0,
krone,2.43,5.037257250939465,5.080316256786619,5.0,
kroon,1.84,4.042435745606551,4.033878246407306,4.0,
krubi,0.0,4.095242988259761,3.9953001492497866,4.0,
krump,1.66,3.921031045433427,3.887851325421675,5.0,
krunk,1.59,3.5631790963265595,3.6178101469110144,4.0,
ksars,0.0,4.5995733419155735,3.9375383661465455,5.0,
kubie,1.21,4.447473843102978,4.363534469371962,4.0,
kudos,3.45,4.713775357420832,4.035325279940137,5.0,
kudus,1.59,3.76606029489314,3.106538205860308,5.0,
kudzu,2.13,2.554533725078589,2.266489265021348,5.0,
kufis,0.0,4.355624239130671,3.784348218909521,4.0,
kugel,2.05,4.379963428122789,4.406481997181987,4.0,
kuias,0.0,5.177025270810747,4.474760950397167,4.0,
kukri,1.77,3.618967115590905,3.438099044244225,4.0,
kukus,0.0,3.0957515396106805,2.4325542364605552,5.0,
kulak,1.93,3.825401575190357,3.646208443870999,5.0,
kulan,1.03,4.616940788227637,4.49101095254945,4.0,
kulas,1.22,5.106588884715333,4.46022468263065,4.0,
kulfi,1.64,3.85727080015464,3.729400862900775,4.0,
kumis,1.03,4.658802008385416,3.92880190669744,4.0,
kumys,0.0,4.248384038753748,3.562846889205989,5.0,
kunas,1.13,5.082988061057043,4.396417994758125,4.0,
kunds,0.0,4.578869103641248,3.9263667859607954,4.0,
kuris,0.0,5.044759058809958,4.458143568758178,4.0,
kurre,0.0,4.192085248999009,4.252167550959525,5.0,
kurta,2.21,4.7824039220029615,4.640723809802018,3.0,
kurus,1.61,4.119554180844162,3.5466771461498943,5.0,
kusso,0.0,4.068870244767167,3.56981244566757,4.0,
kusti,0.0,4.576107147441302,4.227210034972591,4.0,
kutai,1.27,4.615340690251327,4.381805013915377,4.0,
kutas,0.0,5.066844035792331,4.468380234968555,4.0,
kutch,2.19,3.7271677684144575,3.941526876588241,4.0,
kutis,0.0,4.857846398862022,4.325141380685472,4.0,
kutus,0.0,3.931483882392236,3.407933540883723,6.0,
kuyas,0.0,4.804712304958681,4.158276548474235,4.0,
kuzus,0.0,3.223256649141384,2.5175258566260097,6.0,
kvass,1.62,3.926072228398589,3.3092687988350504,5.0,
kvell,0.0,3.320916142586449,3.4430978423703222,5.0,
kwaai,0.0,3.76965500444668,3.434762494780001,4.0,
kwela,0.0,4.427754889985892,4.346991248768181,4.0,
kwink,0.0,3.1273566064597142,3.085928365715561,4.0,
kwirl,0.0,4.082533793790088,4.2075628269246845,5.0,
kyack,0.0,3.371480877359407,3.3931087831185387,4.0,
kyaks,0.0,4.05086935111233,3.45001772145614,5.0,
kyang,0.0,4.083591716829937,4.020334867329852,5.0,
kyars,0.0,5.012488042884834,4.518312103926649,5.0,
kyats,1.49,4.902592688876383,4.419920474533206,4.0,
kybos,0.0,4.357489016610932,3.742897593438133,4.0,
kydst,0.0,4.134365455894954,4.0265153854395015,4.0,
kyles,2.11,5.011008933375471,4.461175545278347,5.0,
kylie,3.54,4.666429523365618,4.602931964938281,4.0,
kylin,1.6,4.2343773421590605,4.19068152528939,3.0,
kylix,1.29,3.5207656964187897,3.3940527565959804,4.0,
kyloe,0.0,4.67563171698284,4.583492694669782,5.0,
kynde,0.0,4.34240692810509,4.196729489203898,5.0,
kynds,0.0,4.367250491782112,3.739129336507709,4.0,
kypes,0.0,4.747605732631734,4.125722517891551,4.0,
kyrie,3.31,4.816853850578716,4.72486180230564,4.0,
kytes,0.0,4.95837394546732,4.442798558162314,4.0,
kythe,0.0,4.190259743705032,4.255144371852072,4.0,
kyudo,1.06,3.9668782823853217,3.746077092634276,5.0,
laarf,0.0,4.25801469442137,4.317224510516474,4.0,
laari,0.0,4.789163125405277,4.677912411852883,5.0,
labda,0.0,4.1432384648236384,3.896933341930071,5.0,
label,4.43,4.486353252491823,4.54100853392257,4.0,3.0
labia,2.7,4.414419005652665,4.176765831976415,4.0,
labis,0.0,5.356792552681666,4.800592372709679,4.0,
labne,0.0,5.157783024481759,5.269547660276516,3.0,
labor,4.77,4.997736547328653,5.071936220395835,4.0,3.0
labra,1.15,4.409971670065135,4.280348996577901,3.0,
laccy,0.0,3.919687471196177,4.073325129009048,4.0,
laced,3.29,5.122784184771336,5.186682266763703,4.0,
lacer,1.12,5.349495298096045,5.496890208127553,5.0,
laces,3.12,5.715255684329746,5.332533145970351,5.0,
lacet,0.0,5.295721702153513,5.5483586381299785,4.0,
lacey,3.27,5.101071288899583,5.133600598364275,4.0,
lacis,0.0,5.445064499111555,5.019839740144229,4.0,
lacka,1.12,4.042256759834725,3.83758868639154,4.0,
lacks,3.89,4.9800841583253295,4.474317746242077,4.0,
lacky,1.11,4.373059584330568,4.296753369672357,4.0,
laddu,1.64,3.992668550621049,3.870517215633131,5.0,
laddy,1.63,4.032886219809264,3.917487377752221,5.0,
laded,0.0,4.580781696053305,4.538960916655219,5.0,
ladee,1.7,4.937182071228853,4.94958664334102,3.0,
laden,3.74,5.311931501728828,5.314855326196402,3.0,3.0
lader,1.54,5.411134951336593,5.427825123055883,4.0,
lades,1.38,5.775915548261413,5.256452403588376,4.0,
ladle,2.66,4.643534879982122,4.740915250615944,4.0,4.0
ladoo,1.69,4.417103865001553,4.284759755426232,4.0,
laers,0.0,5.93777144810983,5.553955109840135,2.0,
laevo,0.0,4.794060940626762,4.810338047326811,4.0,
lagan,2.14,4.299186945609117,4.2528541645486495,4.0,
lagar,0.0,4.447813190263019,4.473830446507474,5.0,
lager,3.16,5.266911656689327,5.33668356026513,3.0,3.0
laggy,2.21,3.817411284674906,3.8163475427373874,5.0,
lahal,0.0,3.625969375871398,3.641185281141081,5.0,
lahar,1.58,4.434847595894437,4.473174566232361,5.0,
laich,1.71,4.705626864380563,4.967844244854268,3.0,
laics,0.0,5.45805470692067,5.139102246496642,4.0,
laide,1.45,5.440488672737069,5.459784217469489,4.0,
laids,0.0,5.539124043940637,4.987841499932428,5.0,
laigh,1.43,4.65814629844334,4.781764035799433,4.0,
laika,2.21,4.430075147432607,4.12578187521543,4.0,
laiks,0.0,5.372036296724578,4.761198460244732,4.0,
laird,3.16,5.252331638201761,5.257668349550608,4.0,
lairs,2.15,5.80414862917869,5.374642009552314,4.0,
lairy,1.45,5.18892444136402,5.207989397547838,4.0,
laith,1.96,5.0044830166405,5.179019617760728,4.0,
laity,2.76,5.111169042583442,5.146020265774872,3.0,
laked,0.0,4.992256949494184,4.8227516168899385,4.0,
laker,2.84,5.223806616978089,5.131730807008199,5.0,
lakes,4.14,5.595065529390509,4.969811912370066,4.0,
lakhs,3.08,4.912367155605644,4.337343539883854,4.0,
lakin,2.12,4.848701643341272,4.703850397366719,4.0,
laksa,1.97,4.498316305876591,4.0456276746736926,3.0,
laldy,0.0,4.1323517166600565,4.040510388527734,5.0,
lalls,0.0,4.084715864587826,3.666408490768841,6.0,
lamas,2.51,4.904364038369714,4.200115497929604,5.0,
lambs,3.23,5.0093526354441344,4.383426125384785,4.0,
lamby,1.45,4.400165217635762,4.237526155770321,4.0,
lamed,1.7,5.159641603513829,5.028474316579246,4.0,
lamer,2.17,5.381877988440112,5.319878915991292,5.0,
lames,2.09,5.758544907246792,5.1673931613453465,3.0,
lamia,2.37,4.542545396006019,4.20998282715022,4.0,
lammy,1.97,3.960976559611916,3.808987867953708,4.0,
lamps,3.73,5.143312528041532,4.517044674332375,4.0,
lanai,2.3,4.685031210809152,4.462364620628256,5.0,
lanas,1.1,5.100732378091353,4.516541597483631,4.0,
lance,3.94,5.260042702219868,5.517859349784821,3.0,3.0
lanch,0.0,4.564680121522319,4.841914901412648,4.0,
lande,2.16,5.329414777428383,5.370712064812026,3.0,
lands,4.37,5.394443683720396,4.866512969984775,4.0,
laned,1.52,5.360484659283737,5.341794439949586,3.0,
lanes,3.97,5.951932715638016,5.477299891387267,4.0,
lanks,0.0,5.229792467698024,4.637558147479594,3.0,
lanky,2.73,4.623000165468578,4.460416555404239,4.0,4.0
lants,0.0,5.581142326415945,5.188631360347795,4.0,
lapas,0.0,4.894037397559541,4.263469679551488,4.0,
lapel,2.77,4.5973429184331005,4.642202042358778,4.0,4.0
lapin,2.0,4.9787168608507,4.958908451800401,4.0,
lapis,2.78,5.475399339228679,4.91648657429629,3.0,
lapje,0.0,4.5228573214856045,4.520360208490394,5.0,
lappa,1.29,3.6152647794801367,3.3721986672181403,4.0,
lappy,1.57,3.945503935986754,3.8495084198227785,4.0,
lapse,3.49,5.490874793894516,5.430417867523896,4.0,3.0
larch,2.55,4.741002701244174,5.023857021272468,4.0,
lards,1.09,5.567540326078202,5.044305204770941,4.0,
lardy,1.84,4.977349824592489,4.888187784301191,4.0,
laree,1.19,5.277021367959344,5.31204125985285,4.0,
lares,1.93,6.114793783875173,5.628701509743375,3.0,
larfs,0.0,5.233566810937218,4.815089764532542,4.0,
larga,1.77,4.479580465874967,4.345070319032843,4.0,
large,5.39,5.352942980644821,5.444680674047587,3.0,3.0
largo,2.99,5.025495019439538,5.024232040833565,4.0,
laris,1.45,5.846316136269494,5.339305552082313,3.0,
larks,2.44,5.40045275490078,4.826779797504355,3.0,
larky,1.12,4.799132165922773,4.643844008670364,4.0,
larns,0.0,5.695347782930896,5.283904252013095,3.0,
larnt,0.0,5.271627258967978,5.490464534630212,4.0,
larum,1.05,4.908009486176413,4.848808301449389,4.0,
larva,2.99,4.196596745247498,4.086665156265125,4.0,3.0
lased,0.0,5.579912866475744,5.316468313592418,3.0,
laser,4.2,5.807662823220244,5.6270183400847,4.0,
lases,0.0,5.379444749428368,4.738854925588176,5.0,
lassi,2.0,4.836333874506798,4.3784376556331495,3.0,
lasso,2.74,4.854691869812742,4.464505758228449,3.0,3.0
lassu,0.0,4.61069552935699,4.218130628099062,4.0,
lassy,1.36,4.61345229946072,4.2771580428455005,3.0,
lasts,3.9,5.007573498535314,4.4514441989214495,4.0,
latah,1.6,4.38468246755214,4.447774395563861,4.0,
latch,3.34,4.563986154365659,4.890983493144795,4.0,3.0
lated,1.62,5.349222003680625,5.407399608685021,4.0,
laten,1.26,5.476152094900538,5.591853287982112,4.0,
later,5.49,5.581418586193487,5.707287214774777,3.0,3.0
latex,3.4,4.757338162723611,4.796390039095895,4.0,
lathe,2.91,5.187225034950006,5.396170711055798,4.0,3.0
lathi,1.82,4.831962735067444,4.844405034063171,4.0,
laths,1.32,5.251339255630964,4.89058188249189,4.0,
lathy,0.0,4.645960339223943,4.736724338468006,4.0,
latke,1.44,5.1611864930062845,5.203466480384581,4.0,
latte,3.3,4.833019520409064,5.022903446159105,4.0,3.0
latus,1.68,5.443734372176649,5.007703057357841,4.0,
lauan,1.08,4.525706566820952,4.4682571638394855,5.0,
lauch,1.57,4.472610592920345,4.740392540188759,4.0,
laude,2.99,5.203356894224153,5.233660110857753,4.0,
lauds,2.5,5.31190145276143,4.768103767718265,5.0,
laufs,0.0,4.975134444723026,4.531842432557643,5.0,
laugh,4.66,4.421286565564505,4.55898754641526,5.0,4.0
laund,1.17,4.88892816811946,4.870448585552208,5.0,
laura,4.24,4.631999526140395,4.531039326282151,4.0,
laval,2.8,3.3594697857649534,3.358371246921819,5.0,
lavas,2.26,4.516805202497713,3.960432134432127,5.0,
laved,0.0,4.758995624401122,4.759982834353482,5.0,
laver,2.56,4.985621544251177,5.064264524997936,4.0,
laves,1.42,5.357892190575765,4.904111369823573,5.0,
lavra,1.61,4.147771239726361,4.076328836508237,5.0,
lavvy,0.0,3.4757028301356128,3.504601113342923,5.0,
lawed,0.0,4.875981081911348,4.839308544910843,3.0,
lawer,1.4,5.102050377426182,5.143971783261684,5.0,
lawin,0.0,4.702578154902868,4.710167214240729,5.0,
lawks,0.0,4.752517528804635,4.159849515467288,4.0,
lawns,3.21,5.069334599334493,4.652361834925433,3.0,
lawny,0.0,4.462313422229173,4.487650043406627,4.0,
lawsy,0.0,4.676786583084323,4.557062650841588,3.0,
laxed,1.18,4.599815413392224,4.536738583939382,6.0,
laxer,1.68,4.824983622978297,4.842304924499291,6.0,
laxes,0.0,5.196119209276971,4.680205595058361,6.0,
laxly,1.25,3.507579481918142,3.477275135725775,5.0,
layby,1.59,3.756166890004722,3.667032224986429,5.0,
layed,2.46,5.114545130229522,5.0525324389143496,4.0,
layer,4.4,5.338653492464496,5.361032881888455,3.0,3.0
layin,2.3,4.950438766018298,4.963213494614121,3.0,
layup,2.93,4.493687139215619,4.513061913640443,4.0,
lazar,2.8,4.06040032169942,3.9677549588931775,5.0,
lazed,1.32,4.65174818957198,4.530527978445413,5.0,
lazes,1.02,5.248349489581678,4.672606474206654,5.0,
lazos,0.0,4.954094184955839,4.358760048511163,5.0,
lazzi,0.0,3.537750615410539,3.307280920508512,5.0,
lazzo,1.04,3.560094197042202,3.400293871516346,5.0,
leach,3.25,4.851604144526099,5.176161055494278,4.0,4.0
leads,4.65,5.675300707603687,5.230035804601358,4.0,
leady,0.0,5.066467732016274,5.029774809315143,4.0,
leafs,3.56,5.346030732803257,4.989238451057787,4.0,
leafy,3.3,4.72854772109775,4.805725245616869,5.0,4.0
leaks,3.88,5.506625881712279,4.9869887257768335,4.0,
leaky,3.06,4.887197602585612,4.763763761759912,5.0,4.0
leams,0.0,5.63130624402748,5.153271810330283,3.0,
leans,3.27,5.821327049571027,5.478280033984526,3.0,
leant,2.43,5.398981012951799,5.683771188478658,2.0,3.0
leany,0.0,5.209665617911631,5.281767760498473,4.0,
leaps,3.36,5.632853991789537,5.201248522456197,4.0,
leapt,3.05,5.208556253982783,5.417108401326202,3.0,3.0
leare,0.0,5.133848130376308,5.341187274373291,4.0,
learn,5.17,5.467121360272274,5.6520712086857685,4.0,3.0
lears,1.44,5.944961382137094,5.59961211552595,4.0,
leary,2.86,5.335253417254384,5.424124220652833,4.0,
lease,4.17,5.225694698055238,5.247558223026975,4.0,3.0
leash,3.47,5.335873142285303,5.35928624210659,3.0,2.0
least,5.44,5.637639855322965,5.751562008954047,3.0,3.0
leats,1.19,5.864849953470179,5.560577255515126,4.0,
leave,5.34,4.4121090913798025,4.591125074661629,3.0,3.0
leavy,1.95,4.618802680358215,4.697257886540913,5.0,
leaze,0.0,4.311092564636494,4.3686634394853385,4.0,
leben,2.46,4.3685798072916695,4.473054035531942,4.0,
leccy,1.17,3.867530532880056,4.046424327856771,4.0,
leche,2.54,4.145292689545178,4.432560714992558,4.0,
ledes,1.07,4.987849669396623,4.563754509364669,4.0,
ledge,3.41,4.22555133578692,4.345831511459033,4.0,3.0
ledgy,0.0,4.423612139731574,4.423573531545474,4.0,
ledum,1.17,4.52879625733948,4.4994725714852,4.0,
leear,0.0,5.012972279326932,5.112879302066203,5.0,
leech,3.17,4.071053587897947,4.4147675972321725,4.0,4.0
leeks,2.7,4.730024396629558,4.222106355686912,3.0,
leeps,0.0,4.85383656618581,4.431361777763767,4.0,
leers,1.7,5.169448355917557,4.841898643396718,4.0,
leery,2.58,4.562004339701208,4.660633373264602,4.0,4.0
leese,1.99,4.203739856915238,4.206430781643499,4.0,
leets,1.02,5.08478270576667,4.780554107455697,4.0,
leeze,1.12,3.28394938893818,3.3172131668530715,5.0,
lefte,0.0,4.242155776487811,4.483350747646125,3.0,
lefts,2.4,5.04640629493798,4.753417502311434,4.0,
lefty,3.25,4.434064155578708,4.54556524029412,4.0,3.0
legal,5.08,4.3648861539000485,4.468395673820234,4.0,4.0
leger,2.69,4.486287492672017,4.638977796286195,4.0,
leges,1.78,4.848007904478799,4.472381366800476,5.0,
legge,2.37,3.577246513149162,3.731754926149742,5.0,
leggo,1.87,4.018553241323496,4.0219803639498615,4.0,
leggy,2.48,3.767513247655374,3.797787911539462,5.0,4.0
legit,4.01,4.8933216564206194,5.0870195415216735,3.0,
legno,1.52,4.824795741772739,4.860016693426952,3.0,
lehrs,0.0,5.295029574995191,4.972977200293538,5.0,
lehua,1.46,4.840552594100097,4.820930695249556,4.0,
leirs,0.0,5.773998519957669,5.424977693643223,4.0,
leish,0.0,5.152772794067092,5.179916569112148,4.0,
leman,2.31,5.150682053797124,5.087270389536903,4.0,
lemed,0.0,4.374799195426098,4.3338671683490455,5.0,
lemel,1.11,3.8304906863595294,3.895529672739778,5.0,
lemes,0.0,4.971040651112159,4.469846826156449,5.0,
lemma,2.74,4.348726518557635,4.165311065352526,4.0,
lemme,3.19,3.726659885316751,3.7338625925186175,5.0,
lemon,4.1,4.945651224277618,4.903975085562448,4.0,4.0
lemur,2.57,4.832813079788394,4.907740541803943,5.0,4.0
lends,3.36,5.346070604577363,4.887974942602995,3.0,
lenes,0.0,5.168091416173554,4.788754285750587,4.0,
lengs,0.0,5.189531698098913,4.784810606215142,4.0,
lenis,1.45,5.640956514358872,5.201718293016766,4.0,
lenos,0.0,5.636563493882819,5.186033624076828,4.0,
lense,2.28,4.927420891957241,4.950492914906757,4.0,
lenti,1.43,5.139040261602374,5.189500948797439,3.0,
lento,2.12,5.181969777883411,5.250507819999513,4.0,
leone,3.64,4.85511981702305,5.010348216481794,5.0,
lepak,1.33,4.833106194720612,4.70688399918786,4.0,
leper,2.79,4.585376219636106,4.694848087714537,4.0,4.0
lepid,0.0,4.847311392814438,4.799689388384787,4.0,
lepra,1.37,5.240111188136257,5.224342135132456,4.0,
lepta,0.0,5.155793966414848,5.159204260023315,3.0,
lered,0.0,4.748731840721053,4.810363753820705,3.0,
leres,0.0,5.332499363053438,4.947825953812087,5.0,
lerps,0.0,5.479173575651751,5.038556421864076,3.0,
lesbo,2.24,5.03629438785675,4.767013120934052,4.0,
leses,0.0,4.592497378559815,4.05598066788491,5.0,
lesos,0.0,5.0670881561087615,4.456917011858131,5.0,
lests,0.0,4.9653506038043735,4.4836708443139655,4.0,
letch,1.63,4.520461965397315,4.891165247244645,4.0,
lethe,2.03,4.407100156488221,4.68030045931879,3.0,
letty,2.47,4.235939243172362,4.3483376295725735,4.0,
letup,1.49,4.688265483718842,4.860641133932705,5.0,
leuch,0.0,4.428099172649063,4.762659196249284,5.0,
leuco,1.57,4.801995470050287,4.996505811197192,4.0,
leuds,0.0,5.262851653556195,4.816423580915882,4.0,
leugh,0.0,4.3757697159287705,4.581277074213254,5.0,
levas,0.0,5.245773640860929,4.811969853325133,3.0,
levee,2.79,3.4036215795211104,3.555883719422817,5.0,
level,5.41,3.427600049720484,3.62658082533416,5.0,4.0
lever,3.64,4.202290028159741,4.368246624343543,5.0,4.0
leves,1.43,4.569769042539657,4.208974293117956,6.0,
levin,3.41,4.563771595772281,4.683167123573347,4.0,
levis,2.6,5.05072616258672,4.644418973315779,5.0,
lewis,4.48,5.155467604832667,4.711352795569163,5.0,
lexes,0.0,4.406733209860382,3.980305403668428,6.0,
lexis,2.45,4.880845975733302,4.392591610943692,5.0,
lezes,0.0,4.460527523211165,3.9710084529331713,6.0,
lezza,0.0,3.735321659525845,3.570239200422336,5.0,
lezzo,0.0,3.551088689117143,3.4251817610428525,4.0,
lezzy,1.05,3.30268768622668,3.1992548273064303,5.0,
liana,2.53,4.684116253563321,4.579141272977788,4.0,
liane,2.24,5.516785662191069,5.6816745548097725,4.0,
liang,3.13,4.793485555456375,4.877357940678449,4.0,
liard,1.63,5.182244995075874,5.235012486989056,4.0,
liars,3.46,5.728338135300448,5.340567817219314,4.0,
liart,0.0,5.307716052654084,5.584417771268138,4.0,
libel,3.34,4.244248637788822,4.357391763491752,4.0,4.0
liber,2.82,5.01428645053051,5.097537148158217,5.0,
libor,2.63,4.756802100349396,4.861711398466075,4.0,
libra,2.93,4.904266235105632,4.85443798654818,3.0,
libre,2.86,5.031510235499329,5.191825501952332,4.0,
libri,2.34,3.894084927964319,3.9039750304789633,3.0,
licet,1.2,5.047793053018316,5.346181031776977,4.0,
lichi,0.0,3.5297284879833537,3.6245025170104266,4.0,
licht,2.32,4.284239992380002,4.627780122473314,3.0,
licit,1.94,3.939905600346565,4.234986027986513,4.0,
licks,3.1,4.708333879050039,4.258860519604233,4.0,
lidar,2.65,5.118896311429378,5.14337947516652,4.0,
lidos,1.37,5.265328405533597,4.745851512984598,4.0,
liefs,0.0,5.093491858730894,4.725892303488181,5.0,
liege,2.95,4.47685805581924,4.618285618402423,4.0,3.0
liens,2.67,5.571148386524353,5.2087823284158965,3.0,
liers,1.63,5.693642101168259,5.348645605015889,4.0,
lieus,0.0,5.434119794316265,5.021072427294484,5.0,
lieve,2.05,4.180267922952796,4.3448002349338095,4.0,
lifer,2.46,4.843630796665861,4.973441193823782,4.0,
lifes,2.93,5.215348948590568,4.8182095642382645,5.0,
lifey,0.0,4.590437888243215,4.623194281252442,4.0,
lifts,3.76,4.821392365975055,4.51944305676994,4.0,
ligan,0.0,4.801955205401184,4.815650278873815,4.0,
liger,2.23,5.023508022525166,5.140522782452292,5.0,
ligge,0.0,4.101867537254478,4.222237713170458,4.0,
light,5.33,4.22016409743054,4.474975770807642,4.0,4.0
ligne,2.39,4.906397047277213,5.053531141459672,3.0,
liked,4.76,4.749384473958166,4.632861995098575,5.0,
liken,2.57,4.873217893991669,4.8196484869207445,4.0,3.0
liker,1.77,4.980766669211107,4.939784080753615,6.0,
likes,4.73,5.355052637462642,4.787710972148419,4.0,
likin,1.83,3.776059002709317,3.713335813923423,4.0,
lilac,3.11,4.201467152672764,4.280282297920003,3.0,3.0
lills,0.0,3.821741208612327,3.459511218060616,7.0,
lilos,0.0,4.7548265596932575,4.316682632394038,5.0,
lilts,1.05,4.652061069282755,4.3431541230667445,6.0,
lilty,0.0,4.036412114885157,4.147716482348452,4.0,
liman,2.15,4.919561261652852,4.822697088541945,4.0,
limas,1.44,5.416251838636424,4.790122596296179,3.0,
limax,1.23,4.213016031392882,4.024790433461515,4.0,
limba,1.46,4.561646933472268,4.322153614135838,4.0,
limbi,0.0,3.5505512899694875,3.372370768301133,4.0,
limbo,3.31,4.375625194994456,4.216790354793333,4.0,3.0
limbs,3.74,4.741080828377108,4.1724885962997575,4.0,
limby,0.0,4.122655533330021,4.0298885085447855,4.0,
limed,1.46,4.913825118568258,4.831080274057788,5.0,
limen,1.25,5.029794249861506,5.0114149317733006,4.0,
limes,2.85,5.517387452423531,4.980924323562695,4.0,
limey,2.13,4.891771208428721,4.792614269309116,4.0,
limit,4.7,3.977962221555644,4.073692475515363,3.0,4.0
limma,0.0,4.122683611943926,3.887743455812036,5.0,
limns,0.0,5.077466061649437,4.591276304415559,4.0,
limos,2.44,5.2311120478331175,4.66353830989656,3.0,
limpa,1.12,4.694375957045592,4.449764554986102,4.0,
limps,2.22,4.874488675245599,4.307890408138277,3.0,
linac,1.83,4.86723426173456,4.916830542325595,3.0,
linch,1.41,4.289192228543173,4.594816863279708,3.0,
linds,1.94,5.121933822133811,4.637565402656636,4.0,
lindy,2.84,4.516369520972409,4.477711320972239,4.0,
lined,4.08,5.112233522207483,5.125989587447319,3.0,
linen,3.61,4.542088157226244,4.592267509429497,4.0,3.0
liner,3.75,5.325288312742128,5.401809933568492,5.0,3.0
lines,4.95,5.707549053579359,5.2803781904297695,3.0,
liney,1.14,5.089507105108796,5.082744628222255,4.0,
linga,2.13,4.788059011865736,4.692848216894066,4.0,
lingo,3.01,4.602733847023667,4.577223810309099,4.0,3.0
